dataset_origin,dataset_role,scale,CF_level,search_stage,condition,state_id
CLEAN_NON_R12_DEVELOPMENT,VALIDATION,L,CF3,80-100%,plateau_or_stagnating,CB1_TRAIN_L_CF3_RI1_TI2_R04:seed817000087:iteration2900
CLEAN_NON_R12_DEVELOPMENT,VALIDATION,L,CF3,80-100%,low_action_entropy,CB1_TRAIN_L_CF3_RI1_TI2_R04:seed817000087:iteration2900
CLEAN_NON_R12_DEVELOPMENT,VALIDATION,L,CF3,0-20%,plateau_or_stagnating,CB1_TRAIN_L_CF3_RI2_TI3_R04:seed817000088:iteration320
CLEAN_NON_R12_DEVELOPMENT,VALIDATION,L,CF3,0-20%,bottleneck_or_critical_transition,CB1_TRAIN_L_CF3_RI2_TI3_R04:seed817000088:iteration320
CLEAN_NON_R12_DEVELOPMENT,VALIDATION,L,CF3,0-20%,high_action_entropy,CB1_TRAIN_L_CF3_RI2_TI3_R04:seed817000088:iteration320
CLEAN_NON_R12_DEVELOPMENT,VALIDATION,L,CF3,20-40%,plateau_or_stagnating,CB1_TRAIN_L_CF3_RI2_TI3_R04:seed817000088:iteration920
CLEAN_NON_R12_DEVELOPMENT,VALIDATION,L,CF3,20-40%,low_action_entropy,CB1_TRAIN_L_CF3_RI2_TI3_R04:seed817000088:iteration920
CLEAN_NON_R12_DEVELOPMENT,VALIDATION,L,CF3,40-60%,plateau_or_stagnating,CB1_TRAIN_L_CF3_RI2_TI3_R04:seed817000088:iteration1520
CLEAN_NON_R12_DEVELOPMENT,VALIDATION,L,CF3,40-60%,low_action_entropy,CB1_TRAIN_L_CF3_RI2_TI3_R04:seed817000088:iteration1520
CLEAN_NON_R12_DEVELOPMENT,VALIDATION,L,CF3,60-80%,plateau_or_stagnating,CB1_TRAIN_L_CF3_RI2_TI3_R04:seed817000088:iteration2140
CLEAN_NON_R12_DEVELOPMENT,VALIDATION,L,CF3,60-80%,high_action_entropy,CB1_TRAIN_L_CF3_RI2_TI3_R04:seed817000088:iteration2140
CLEAN_NON_R12_DEVELOPMENT,VALIDATION,L,CF3,80-100%,plateau_or_stagnating,CB1_TRAIN_L_CF3_RI2_TI3_R04:seed817000088:iteration2740
CLEAN_NON_R12_DEVELOPMENT,VALIDATION,L,CF3,80-100%,high_action_entropy,CB1_TRAIN_L_CF3_RI2_TI3_R04:seed817000088:iteration2740
CLEAN_NON_R12_DEVELOPMENT,VALIDATION,L,CF3,0-20%,improving,CB1_TRAIN_L_CF3_RI3_TI1_R04:seed817000089:iteration340
CLEAN_NON_R12_DEVELOPMENT,VALIDATION,L,CF3,0-20%,bottleneck_or_critical_transition,CB1_TRAIN_L_CF3_RI3_TI1_R04:seed817000089:iteration340
CLEAN_NON_R12_DEVELOPMENT,VALIDATION,L,CF3,0-20%,low_action_entropy,CB1_TRAIN_L_CF3_RI3_TI1_R04:seed817000089:iteration340
CLEAN_NON_R12_DEVELOPMENT,VALIDATION,L,CF3,20-40%,plateau_or_stagnating,CB1_TRAIN_L_CF3_RI3_TI1_R04:seed817000089:iteration1020
CLEAN_NON_R12_DEVELOPMENT,VALIDATION,L,CF3,20-40%,high_action_entropy,CB1_TRAIN_L_CF3_RI3_TI1_R04:seed817000089:iteration1020
CLEAN_NON_R12_DEVELOPMENT,VALIDATION,L,CF3,40-60%,plateau_or_stagnating,CB1_TRAIN_L_CF3_RI3_TI1_R04:seed817000089:iteration1700
CLEAN_NON_R12_DEVELOPMENT,VALIDATION,L,CF3,40-60%,low_action_entropy,CB1_TRAIN_L_CF3_RI3_TI1_R04:seed817000089:iteration1700
CLEAN_NON_R12_DEVELOPMENT,VALIDATION,L,CF3,60-80%,plateau_or_stagnating,CB1_TRAIN_L_CF3_RI3_TI1_R04:seed817000089:iteration2380
CLEAN_NON_R12_DEVELOPMENT,VALIDATION,L,CF3,60-80%,high_action_entropy,CB1_TRAIN_L_CF3_RI3_TI1_R04:seed817000089:iteration2380
CLEAN_NON_R12_DEVELOPMENT,VALIDATION,L,CF3,80-100%,plateau_or_stagnating,CB1_TRAIN_L_CF3_RI3_TI1_R04:seed817000089:iteration3040
CLEAN_NON_R12_DEVELOPMENT,VALIDATION,L,CF3,80-100%,high_action_entropy,CB1_TRAIN_L_CF3_RI3_TI1_R04:seed817000089:iteration3040
CLEAN_NON_R12_DEVELOPMENT,VALIDATION,M,CF1,0-20%,plateau_or_stagnating,CB1_TRAIN_M_CF1_RI1_TI2_R04:seed817000090:iteration400
CLEAN_NON_R12_DEVELOPMENT,VALIDATION,M,CF1,0-20%,bottleneck_or_critical_transition,CB1_TRAIN_M_CF1_RI1_TI2_R04:seed817000090:iteration400
CLEAN_NON_R12_DEVELOPMENT,VALIDATION,M,CF1,0-20%,high_action_entropy,CB1_TRAIN_M_CF1_RI1_TI2_R04:seed817000090:iteration400
CLEAN_NON_R12_DEVELOPMENT,VALIDATION,M,CF1,20-40%,plateau_or_stagnating,CB1_TRAIN_M_CF1_RI1_TI2_R04:seed817000090:iteration1160
CLEAN_NON_R12_DEVELOPMENT,VALIDATION,M,CF1,20-40%,low_action_entropy,CB1_TRAIN_M_CF1_RI1_TI2_R04:seed817000090:iteration1160
CLEAN_NON_R12_DEVELOPMENT,VALIDATION,M,CF1,40-60%,plateau_or_stagnating,CB1_TRAIN_M_CF1_RI1_TI2_R04:seed817000090:iteration1940
CLEAN_NON_R12_DEVELOPMENT,VALIDATION,M,CF1,40-60%,bottleneck_or_critical_transition,CB1_TRAIN_M_CF1_RI1_TI2_R04:seed817000090:iteration1940
CLEAN_NON_R12_DEVELOPMENT,VALIDATION,M,CF1,40-60%,high_action_entropy,CB1_TRAIN_M_CF1_RI1_TI2_R04:seed817000090:iteration1940
CLEAN_NON_R12_DEVELOPMENT,VALIDATION,M,CF1,60-80%,plateau_or_stagnating,CB1_TRAIN_M_CF1_RI1_TI2_R04:seed817000090:iteration2700
CLEAN_NON_R12_DEVELOPMENT,VALIDATION,M,CF1,60-80%,low_action_entropy,CB1_TRAIN_M_CF1_RI1_TI2_R04:seed817000090:iteration2700
CLEAN_NON_R12_DEVELOPMENT,VALIDATION,M,CF1,80-100%,plateau_or_stagnating,CB1_TRAIN_M_CF1_RI1_TI2_R04:seed817000090:iteration3460
CLEAN_NON_R12_DEVELOPMENT,VALIDATION,M,CF1,80-100%,high_action_entropy,CB1_TRAIN_M_CF1_RI1_TI2_R04:seed817000090:iteration3460
CLEAN_NON_R12_DEVELOPMENT,VALIDATION,M,CF1,0-20%,improving,CB1_TRAIN_M_CF1_RI2_TI3_R04:seed817000091:iteration380
CLEAN_NON_R12_DEVELOPMENT,VALIDATION,M,CF1,0-20%,bottleneck_or_critical_transition,CB1_TRAIN_M_CF1_RI2_TI3_R04:seed817000091:iteration380
CLEAN_NON_R12_DEVELOPMENT,VALIDATION,M,CF1,0-20%,low_action_entropy,CB1_TRAIN_M_CF1_RI2_TI3_R04:seed817000091:iteration380
CLEAN_NON_R12_DEVELOPMENT,VALIDATION,M,CF1,20-40%,plateau_or_stagnating,CB1_TRAIN_M_CF1_RI2_TI3_R04:seed817000091:iteration1120
CLEAN_NON_R12_DEVELOPMENT,VALIDATION,M,CF1,20-40%,high_action_entropy,CB1_TRAIN_M_CF1_RI2_TI3_R04:seed817000091:iteration1120
CLEAN_NON_R12_DEVELOPMENT,VALIDATION,M,CF1,40-60%,plateau_or_stagnating,CB1_TRAIN_M_CF1_RI2_TI3_R04:seed817000091:iteration1840
CLEAN_NON_R12_DEVELOPMENT,VALIDATION,M,CF1,40-60%,high_action_entropy,CB1_TRAIN_M_CF1_RI2_TI3_R04:seed817000091:iteration1840
CLEAN_NON_R12_DEVELOPMENT,VALIDATION,M,CF1,60-80%,plateau_or_stagnating,CB1_TRAIN_M_CF1_RI2_TI3_R04:seed817000091:iteration2580
CLEAN_NON_R12_DEVELOPMENT,VALIDATION,M,CF1,60-80%,high_action_entropy,CB1_TRAIN_M_CF1_RI2_TI3_R04:seed817000091:iteration2580
CLEAN_NON_R12_DEVELOPMENT,VALIDATION,M,CF1,80-100%,plateau_or_stagnating,CB1_TRAIN_M_CF1_RI2_TI3_R04:seed817000091:iteration3300
CLEAN_NON_R12_DEVELOPMENT,VALIDATION,M,CF1,80-100%,low_action_entropy,CB1_TRAIN_M_CF1_RI2_TI3_R04:seed817000091:iteration3300
CLEAN_NON_R12_DEVELOPMENT,VALIDATION,M,CF1,0-20%,plateau_or_stagnating,CB1_TRAIN_M_CF1_RI3_TI1_R04:seed817000092:iteration400
CLEAN_NON_R12_DEVELOPMENT,VALIDATION,M,CF1,0-20%,bottleneck_or_critical_transition,CB1_TRAIN_M_CF1_RI3_TI1_R04:seed817000092:iteration400
CLEAN_NON_R12_DEVELOPMENT,VALIDATION,M,CF1,0-20%,high_action_entropy,CB1_TRAIN_M_CF1_RI3_TI1_R04:seed817000092:iteration400
CLEAN_NON_R12_DEVELOPMENT,VALIDATION,M,CF1,20-40%,plateau_or_stagnating,CB1_TRAIN_M_CF1_RI3_TI1_R04:seed817000092:iteration1200
CLEAN_NON_R12_DEVELOPMENT,VALIDATION,M,CF1,20-40%,bottleneck_or_critical_transition,CB1_TRAIN_M_CF1_RI3_TI1_R04:seed817000092:iteration1200
CLEAN_NON_R12_DEVELOPMENT,VALIDATION,M,CF1,20-40%,low_action_entropy,CB1_TRAIN_M_CF1_RI3_TI1_R04:seed817000092:iteration1200
CLEAN_NON_R12_DEVELOPMENT,VALIDATION,M,CF1,40-60%,plateau_or_stagnating,CB1_TRAIN_M_CF1_RI3_TI1_R04:seed817000092:iteration2000
CLEAN_NON_R12_DEVELOPMENT,VALIDATION,M,CF1,40-60%,low_action_entropy,CB1_TRAIN_M_CF1_RI3_TI1_R04:seed817000092:iteration2000
CLEAN_NON_R12_DEVELOPMENT,VALIDATION,M,CF1,60-80%,plateau_or_stagnating,CB1_TRAIN_M_CF1_RI3_TI1_R04:seed817000092:iteration2800
CLEAN_NON_R12_DEVELOPMENT,VALIDATION,M,CF1,60-80%,high_action_entropy,CB1_TRAIN_M_CF1_RI3_TI1_R04:seed817000092:iteration2800
CLEAN_NON_R12_DEVELOPMENT,VALIDATION,M,CF1,80-100%,plateau_or_stagnating,CB1_TRAIN_M_CF1_RI3_TI1_R04:seed817000092:iteration3600
CLEAN_NON_R12_DEVELOPMENT,VALIDATION,M,CF1,80-100%,high_action_entropy,CB1_TRAIN_M_CF1_RI3_TI1_R04:seed817000092:iteration3600
CLEAN_NON_R12_DEVELOPMENT,VALIDATION,M,CF2,0-20%,improving,CB1_TRAIN_M_CF2_RI1_TI3_R04:seed817000093:iteration400
CLEAN_NON_R12_DEVELOPMENT,VALIDATION,M,CF2,0-20%,bottleneck_or_critical_transition,CB1_TRAIN_M_CF2_RI1_TI3_R04:seed817000093:iteration400
CLEAN_NON_R12_DEVELOPMENT,VALIDATION,M,CF2,0-20%,high_action_entropy,CB1_TRAIN_M_CF2_RI1_TI3_R04:seed817000093:iteration400
CLEAN_NON_R12_DEVELOPMENT,VALIDATION,M,CF2,20-40%,plateau_or_stagnating,CB1_TRAIN_M_CF2_RI1_TI3_R04:seed817000093:iteration1180
CLEAN_NON_R12_DEVELOPMENT,VALIDATION,M,CF2,20-40%,high_action_entropy,CB1_TRAIN_M_CF2_RI1_TI3_R04:seed817000093:iteration1180
CLEAN_NON_R12_DEVELOPMENT,VALIDATION,M,CF2,40-60%,plateau_or_stagnating,CB1_TRAIN_M_CF2_RI1_TI3_R04:seed817000093:iteration1980
CLEAN_NON_R12_DEVELOPMENT,VALIDATION,M,CF2,40-60%,low_action_entropy,CB1_TRAIN_M_CF2_RI1_TI3_R04:seed817000093:iteration1980
CLEAN_NON_R12_DEVELOPMENT,VALIDATION,M,CF2,60-80%,plateau_or_stagnating,CB1_TRAIN_M_CF2_RI1_TI3_R04:seed817000093:iteration2760
CLEAN_NON_R12_DEVELOPMENT,VALIDATION,M,CF2,60-80%,low_action_entropy,CB1_TRAIN_M_CF2_RI1_TI3_R04:seed817000093:iteration2760
CLEAN_NON_R12_DEVELOPMENT,VALIDATION,M,CF2,80-100%,plateau_or_stagnating,CB1_TRAIN_M_CF2_RI1_TI3_R04:seed817000093:iteration3520
CLEAN_NON_R12_DEVELOPMENT,VALIDATION,M,CF2,80-100%,high_action_entropy,CB1_TRAIN_M_CF2_RI1_TI3_R04:seed817000093:iteration3520
CLEAN_NON_R12_DEVELOPMENT,VALIDATION,M,CF2,0-20%,plateau_or_stagnating,CB1_TRAIN_M_CF2_RI2_TI1_R04:seed817000094:iteration420
CLEAN_NON_R12_DEVELOPMENT,VALIDATION,M,CF2,0-20%,bottleneck_or_critical_transition,CB1_TRAIN_M_CF2_RI2_TI1_R04:seed817000094:iteration420
CLEAN_NON_R12_DEVELOPMENT,VALIDATION,M,CF2,0-20%,low_action_entropy,CB1_TRAIN_M_CF2_RI2_TI1_R04:seed817000094:iteration420
CLEAN_NON_R12_DEVELOPMENT,VALIDATION,M,CF2,20-40%,plateau_or_stagnating,CB1_TRAIN_M_CF2_RI2_TI1_R04:seed817000094:iteration1240
CLEAN_NON_R12_DEVELOPMENT,VALIDATION,M,CF2,20-40%,high_action_entropy,CB1_TRAIN_M_CF2_RI2_TI1_R04:seed817000094:iteration1240
CLEAN_NON_R12_DEVELOPMENT,VALIDATION,M,CF2,40-60%,plateau_or_stagnating,CB1_TRAIN_M_CF2_RI2_TI1_R04:seed817000094:iteration2060
CLEAN_NON_R12_DEVELOPMENT,VALIDATION,M,CF2,40-60%,low_action_entropy,CB1_TRAIN_M_CF2_RI2_TI1_R04:seed817000094:iteration2060
CLEAN_NON_R12_DEVELOPMENT,VALIDATION,M,CF2,60-80%,plateau_or_stagnating,CB1_TRAIN_M_CF2_RI2_TI1_R04:seed817000094:iteration2880
CLEAN_NON_R12_DEVELOPMENT,VALIDATION,M,CF2,60-80%,high_action_entropy,CB1_TRAIN_M_CF2_RI2_TI1_R04:seed817000094:iteration2880
CLEAN_NON_R12_DEVELOPMENT,VALIDATION,M,CF2,80-100%,plateau_or_stagnating,CB1_TRAIN_M_CF2_RI2_TI1_R04:seed817000094:iteration3680
CLEAN_NON_R12_DEVELOPMENT,VALIDATION,M,CF2,80-100%,high_action_entropy,CB1_TRAIN_M_CF2_RI2_TI1_R04:seed817000094:iteration3680
CLEAN_NON_R12_DEVELOPMENT,VALIDATION,M,CF2,0-20%,plateau_or_stagnating,CB1_TRAIN_M_CF2_RI3_TI2_R04:seed817000095:iteration400
CLEAN_NON_R12_DEVELOPMENT,VALIDATION,M,CF2,0-20%,low_action_entropy,CB1_TRAIN_M_CF2_RI3_TI2_R04:seed817000095:iteration400
CLEAN_NON_R12_DEVELOPMENT,VALIDATION,M,CF2,20-40%,plateau_or_stagnating,CB1_TRAIN_M_CF2_RI3_TI2_R04:seed817000095:iteration1200
CLEAN_NON_R12_DEVELOPMENT,VALIDATION,M,CF2,20-40%,low_action_entropy,CB1_TRAIN_M_CF2_RI3_TI2_R04:seed817000095:iteration1200
CLEAN_NON_R12_DEVELOPMENT,VALIDATION,M,CF2,40-60%,plateau_or_stagnating,CB1_TRAIN_M_CF2_RI3_TI2_R04:seed817000095:iteration1980
CLEAN_NON_R12_DEVELOPMENT,VALIDATION,M,CF2,40-60%,high_action_entropy,CB1_TRAIN_M_CF2_RI3_TI2_R04:seed817000095:iteration1980
CLEAN_NON_R12_DEVELOPMENT,VALIDATION,M,CF2,60-80%,plateau_or_stagnating,CB1_TRAIN_M_CF2_RI3_TI2_R04:seed817000095:iteration2780
CLEAN_NON_R12_DEVELOPMENT,VALIDATION,M,CF2,60-80%,high_action_entropy,CB1_TRAIN_M_CF2_RI3_TI2_R04:seed817000095:iteration2780
CLEAN_NON_R12_DEVELOPMENT,VALIDATION,M,CF2,80-100%,plateau_or_stagnating,CB1_TRAIN_M_CF2_RI3_TI2_R04:seed817000095:iteration3580
CLEAN_NON_R12_DEVELOPMENT,VALIDATION,M,CF2,80-100%,high_action_entropy,CB1_TRAIN_M_CF2_RI3_TI2_R04:seed817000095:iteration3580
CLEAN_NON_R12_DEVELOPMENT,VALIDATION,M,CF3,0-20%,plateau_or_stagnating,CB1_TRAIN_M_CF3_RI1_TI1_R04:seed817000096:iteration440
CLEAN_NON_R12_DEVELOPMENT,VALIDATION,M,CF3,0-20%,high_action_entropy,CB1_TRAIN_M_CF3_RI1_TI1_R04:seed817000096:iteration440
CLEAN_NON_R12_DEVELOPMENT,VALIDATION,M,CF3,20-40%,plateau_or_stagnating,CB1_TRAIN_M_CF3_RI1_TI1_R04:seed817000096:iteration1280
CLEAN_NON_R12_DEVELOPMENT,VALIDATION,M,CF3,20-40%,low_action_entropy,CB1_TRAIN_M_CF3_RI1_TI1_R04:seed817000096:iteration1280
CLEAN_NON_R12_DEVELOPMENT,VALIDATION,M,CF3,40-60%,plateau_or_stagnating,CB1_TRAIN_M_CF3_RI1_TI1_R04:seed817000096:iteration2120
CLEAN_NON_R12_DEVELOPMENT,VALIDATION,M,CF3,40-60%,low_action_entropy,CB1_TRAIN_M_CF3_RI1_TI1_R04:seed817000096:iteration2120
CLEAN_NON_R12_DEVELOPMENT,VALIDATION,M,CF3,60-80%,plateau_or_stagnating,CB1_TRAIN_M_CF3_RI1_TI1_R04:seed817000096:iteration2960
CLEAN_NON_R12_DEVELOPMENT,VALIDATION,M,CF3,60-80%,high_action_entropy,CB1_TRAIN_M_CF3_RI1_TI1_R04:seed817000096:iteration2960
CLEAN_NON_R12_DEVELOPMENT,VALIDATION,M,CF3,80-100%,plateau_or_stagnating,CB1_TRAIN_M_CF3_RI1_TI1_R04:seed817000096:iteration3820
CLEAN_NON_R12_DEVELOPMENT,VALIDATION,M,CF3,80-100%,high_action_entropy,CB1_TRAIN_M_CF3_RI1_TI1_R04:seed817000096:iteration3820
CLEAN_NON_R12_DEVELOPMENT,VALIDATION,M,CF3,0-20%,plateau_or_stagnating,CB1_TRAIN_M_CF3_RI2_TI2_R04:seed817000097:iteration420
CLEAN_NON_R12_DEVELOPMENT,VALIDATION,M,CF3,0-20%,high_action_entropy,CB1_TRAIN_M_CF3_RI2_TI2_R04:seed817000097:iteration420
CLEAN_NON_R12_DEVELOPMENT,VALIDATION,M,CF3,20-40%,plateau_or_stagnating,CB1_TRAIN_M_CF3_RI2_TI2_R04:seed817000097:iteration1260
CLEAN_NON_R12_DEVELOPMENT,VALIDATION,M,CF3,20-40%,high_action_entropy,CB1_TRAIN_M_CF3_RI2_TI2_R04:seed817000097:iteration1260
CLEAN_NON_R12_DEVELOPMENT,VALIDATION,M,CF3,40-60%,plateau_or_stagnating,CB1_TRAIN_M_CF3_RI2_TI2_R04:seed817000097:iteration2080
CLEAN_NON_R12_DEVELOPMENT,VALIDATION,M,CF3,40-60%,low_action_entropy,CB1_TRAIN_M_CF3_RI2_TI2_R04:seed817000097:iteration2080
CLEAN_NON_R12_DEVELOPMENT,VALIDATION,M,CF3,60-80%,plateau_or_stagnating,CB1_TRAIN_M_CF3_RI2_TI2_R04:seed817000097:iteration2920
CLEAN_NON_R12_DEVELOPMENT,VALIDATION,M,CF3,60-80%,high_action_entropy,CB1_TRAIN_M_CF3_RI2_TI2_R04:seed817000097:iteration2920
CLEAN_NON_R12_DEVELOPMENT,VALIDATION,M,CF3,80-100%,plateau_or_stagnating,CB1_TRAIN_M_CF3_RI2_TI2_R04:seed817000097:iteration3740
CLEAN_NON_R12_DEVELOPMENT,VALIDATION,M,CF3,80-100%,low_action_entropy,CB1_TRAIN_M_CF3_RI2_TI2_R04:seed817000097:iteration3740
CLEAN_NON_R12_DEVELOPMENT,VALIDATION,M,CF3,0-20%,plateau_or_stagnating,CB1_TRAIN_M_CF3_RI3_TI3_R04:seed817000098:iteration400
CLEAN_NON_R12_DEVELOPMENT,VALIDATION,M,CF3,0-20%,bottleneck_or_critical_transition,CB1_TRAIN_M_CF3_RI3_TI3_R04:seed817000098:iteration400
CLEAN_NON_R12_DEVELOPMENT,VALIDATION,M,CF3,0-20%,low_action_entropy,CB1_TRAIN_M_CF3_RI3_TI3_R04:seed817000098:iteration400
CLEAN_NON_R12_DEVELOPMENT,VALIDATION,M,CF3,20-40%,plateau_or_stagnating,CB1_TRAIN_M_CF3_RI3_TI3_R04:seed817000098:iteration1180
CLEAN_NON_R12_DEVELOPMENT,VALIDATION,M,CF3,20-40%,bottleneck_or_critical_transition,CB1_TRAIN_M_CF3_RI3_TI3_R04:seed817000098:iteration1180
CLEAN_NON_R12_DEVELOPMENT,VALIDATION,M,CF3,20-40%,low_action_entropy,CB1_TRAIN_M_CF3_RI3_TI3_R04:seed817000098:iteration1180
CLEAN_NON_R12_DEVELOPMENT,VALIDATION,M,CF3,40-60%,plateau_or_stagnating,CB1_TRAIN_M_CF3_RI3_TI3_R04:seed817000098:iteration1980
CLEAN_NON_R12_DEVELOPMENT,VALIDATION,M,CF3,40-60%,high_action_entropy,CB1_TRAIN_M_CF3_RI3_TI3_R04:seed817000098:iteration1980
CLEAN_NON_R12_DEVELOPMENT,VALIDATION,M,CF3,60-80%,plateau_or_stagnating,CB1_TRAIN_M_CF3_RI3_TI3_R04:seed817000098:iteration2760
CLEAN_NON_R12_DEVELOPMENT,VALIDATION,M,CF3,60-80%,high_action_entropy,CB1_TRAIN_M_CF3_RI3_TI3_R04:seed817000098:iteration2760
CLEAN_NON_R12_DEVELOPMENT,VALIDATION,M,CF3,80-100%,plateau_or_stagnating,CB1_TRAIN_M_CF3_RI3_TI3_R04:seed817000098:iteration3560
CLEAN_NON_R12_DEVELOPMENT,VALIDATION,M,CF3,80-100%,high_action_entropy,CB1_TRAIN_M_CF3_RI3_TI3_R04:seed817000098:iteration3560
CLEAN_NON_R12_DEVELOPMENT,VALIDATION,S,CF1,0-20%,plateau_or_stagnating,CB1_TRAIN_S_CF1_RI1_TI1_R04:seed817000099:iteration580
CLEAN_NON_R12_DEVELOPMENT,VALIDATION,S,CF1,0-20%,low_action_entropy,CB1_TRAIN_S_CF1_RI1_TI1_R04:seed817000099:iteration580
CLEAN_NON_R12_DEVELOPMENT,VALIDATION,S,CF1,20-40%,plateau_or_stagnating,CB1_TRAIN_S_CF1_RI1_TI1_R04:seed817000099:iteration1720
CLEAN_NON_R12_DEVELOPMENT,VALIDATION,S,CF1,20-40%,high_action_entropy,CB1_TRAIN_S_CF1_RI1_TI1_R04:seed817000099:iteration1720
CLEAN_NON_R12_DEVELOPMENT,VALIDATION,S,CF1,40-60%,plateau_or_stagnating,CB1_TRAIN_S_CF1_RI1_TI1_R04:seed817000099:iteration2860
CLEAN_NON_R12_DEVELOPMENT,VALIDATION,S,CF1,40-60%,low_action_entropy,CB1_TRAIN_S_CF1_RI1_TI1_R04:seed817000099:iteration2860
CLEAN_NON_R12_DEVELOPMENT,VALIDATION,S,CF1,60-80%,plateau_or_stagnating,CB1_TRAIN_S_CF1_RI1_TI1_R04:seed817000099:iteration4000
CLEAN_NON_R12_DEVELOPMENT,VALIDATION,S,CF1,60-80%,high_action_entropy,CB1_TRAIN_S_CF1_RI1_TI1_R04:seed817000099:iteration4000
CLEAN_NON_R12_DEVELOPMENT,VALIDATION,S,CF1,80-100%,plateau_or_stagnating,CB1_TRAIN_S_CF1_RI1_TI1_R04:seed817000099:iteration5120
CLEAN_NON_R12_DEVELOPMENT,VALIDATION,S,CF1,80-100%,high_action_entropy,CB1_TRAIN_S_CF1_RI1_TI1_R04:seed817000099:iteration5120
CLEAN_NON_R12_DEVELOPMENT,VALIDATION,S,CF1,0-20%,plateau_or_stagnating,CB1_TRAIN_S_CF1_RI2_TI2_R04:seed817000100:iteration580
CLEAN_NON_R12_DEVELOPMENT,VALIDATION,S,CF1,0-20%,low_action_entropy,CB1_TRAIN_S_CF1_RI2_TI2_R04:seed817000100:iteration580
CLEAN_NON_R12_DEVELOPMENT,VALIDATION,S,CF1,20-40%,plateau_or_stagnating,CB1_TRAIN_S_CF1_RI2_TI2_R04:seed817000100:iteration1720
CLEAN_NON_R12_DEVELOPMENT,VALIDATION,S,CF1,20-40%,high_action_entropy,CB1_TRAIN_S_CF1_RI2_TI2_R04:seed817000100:iteration1720
CLEAN_NON_R12_DEVELOPMENT,VALIDATION,S,CF1,40-60%,plateau_or_stagnating,CB1_TRAIN_S_CF1_RI2_TI2_R04:seed817000100:iteration2880
CLEAN_NON_R12_DEVELOPMENT,VALIDATION,S,CF1,40-60%,low_action_entropy,CB1_TRAIN_S_CF1_RI2_TI2_R04:seed817000100:iteration2880
CLEAN_NON_R12_DEVELOPMENT,VALIDATION,S,CF1,60-80%,plateau_or_stagnating,CB1_TRAIN_S_CF1_RI2_TI2_R04:seed817000100:iteration4020
CLEAN_NON_R12_DEVELOPMENT,VALIDATION,S,CF1,60-80%,high_action_entropy,CB1_TRAIN_S_CF1_RI2_TI2_R04:seed817000100:iteration4020
CLEAN_NON_R12_DEVELOPMENT,VALIDATION,S,CF1,80-100%,plateau_or_stagnating,CB1_TRAIN_S_CF1_RI2_TI2_R04:seed817000100:iteration5160
CLEAN_NON_R12_DEVELOPMENT,VALIDATION,S,CF1,80-100%,high_action_entropy,CB1_TRAIN_S_CF1_RI2_TI2_R04:seed817000100:iteration5160
CLEAN_NON_R12_DEVELOPMENT,VALIDATION,S,CF1,0-20%,plateau_or_stagnating,CB1_TRAIN_S_CF1_RI3_TI3_R04:seed817000101:iteration560
CLEAN_NON_R12_DEVELOPMENT,VALIDATION,S,CF1,0-20%,high_action_entropy,CB1_TRAIN_S_CF1_RI3_TI3_R04:seed817000101:iteration560
CLEAN_NON_R12_DEVELOPMENT,VALIDATION,S,CF1,20-40%,plateau_or_stagnating,CB1_TRAIN_S_CF1_RI3_TI3_R04:seed817000101:iteration1660
CLEAN_NON_R12_DEVELOPMENT,VALIDATION,S,CF1,20-40%,high_action_entropy,CB1_TRAIN_S_CF1_RI3_TI3_R04:seed817000101:iteration1660
CLEAN_NON_R12_DEVELOPMENT,VALIDATION,S,CF1,40-60%,plateau_or_stagnating,CB1_TRAIN_S_CF1_RI3_TI3_R04:seed817000101:iteration2760
CLEAN_NON_R12_DEVELOPMENT,VALIDATION,S,CF1,40-60%,high_action_entropy,CB1_TRAIN_S_CF1_RI3_TI3_R04:seed817000101:iteration2760
CLEAN_NON_R12_DEVELOPMENT,VALIDATION,S,CF1,60-80%,plateau_or_stagnating,CB1_TRAIN_S_CF1_RI3_TI3_R04:seed817000101:iteration3860
CLEAN_NON_R12_DEVELOPMENT,VALIDATION,S,CF1,60-80%,low_action_entropy,CB1_TRAIN_S_CF1_RI3_TI3_R04:seed817000101:iteration3860
CLEAN_NON_R12_DEVELOPMENT,VALIDATION,S,CF1,80-100%,plateau_or_stagnating,CB1_TRAIN_S_CF1_RI3_TI3_R04:seed817000101:iteration4940
CLEAN_NON_R12_DEVELOPMENT,VALIDATION,S,CF1,80-100%,low_action_entropy,CB1_TRAIN_S_CF1_RI3_TI3_R04:seed817000101:iteration4940
CLEAN_NON_R12_DEVELOPMENT,VALIDATION,S,CF2,0-20%,plateau_or_stagnating,CB1_TRAIN_S_CF2_RI1_TI2_R04:seed817000102:iteration580
CLEAN_NON_R12_DEVELOPMENT,VALIDATION,S,CF2,0-20%,low_action_entropy,CB1_TRAIN_S_CF2_RI1_TI2_R04:seed817000102:iteration580
CLEAN_NON_R12_DEVELOPMENT,VALIDATION,S,CF2,20-40%,plateau_or_stagnating,CB1_TRAIN_S_CF2_RI1_TI2_R04:seed817000102:iteration1700
CLEAN_NON_R12_DEVELOPMENT,VALIDATION,S,CF2,20-40%,high_action_entropy,CB1_TRAIN_S_CF2_RI1_TI2_R04:seed817000102:iteration1700
